timestamp,ghi_wm2,temp_c,tipo_dia,bloque_horario,evento_social,hora,mes,dia_semana_0_6,dia_semana_iso,dow_sin,dow_cos,hora_sin,hora_cos,occ_dormitorios,occ_sala,occ_cocina,occ_servicios,occ_total,ocupacion_binaria,demanda_dormitorios_kwh,demanda_sala_kwh,demanda_cocina_kwh,demanda_servicios_kwh,load_base_kwh,load_tv_kwh,load_laptops_kwh,load_lavadora_kwh,demanda_casa_hora,energia_fv_kwh,unidad_energia_fv,potencia_fv_kw,unidad_potencia_fv,SOC_bateria_base,energia_bateria_base_kwh,energia_curtail_base_kwh,demanda_no_servida_base_kwh,ev_disponible,ev_presente,ev_ready,p_ev_max_kw,e_ev_max_kwh_h,ev_cargable,demanda_critica_hora,demanda_flexible_hora,demanda_controlable_hora,demanda_efectiva_u1,hay_excedente_fv,ducha_evento,ducha_minutos,ducha_potencial_kwh,ducha_modo,demanda_pred_lstm_t1,SOC_mpc,bat_charge_kwh,bat_discharge_kwh,ENS_total_kwh,Curt_kwh,u_shed,u_ducha,ducha_servida_kwh,demanda_total_potencial_kwh,demanda_servida_kwh
2025-01-01 00:00:00,0.0,6.68,evento,madrugada,1,0,1,2,3,0.4338837391175582,-0.900968867902419,0.0,1.0,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5,0.0,0.0,0.0,1,0,1,3.3,3.3,0,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.342,0.4388694892524871,0.12540344929821956,0.6939164650930164,0.0,0.22651300521366233,1.0,2.0575977803546177e-14,0.0,0.34199999999999997,0.34199999999999997
2025-01-01 01:00:00,0.0,6.5,evento,madrugada,1,1,1,2,3,0.4338837391175582,-0.900968867902419,0.2588190451025207,0.9659258262890684,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4639999999999999,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.342,0.3839325647285631,0.48140028654249056,0.9563645415818754,1.6050279421487193e-06,0.13296593321939293,0.9999995882941138,1.2088207615039624e-12,0.0,0.34199999999999997,0.3419983249820572
2025-01-01 02:00:00,0.0,6.19,evento,madrugada,1,2,1,2,3,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4279999999999999,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.342,0.33050018552863747,0.1365124230067671,0.6308100641629008,0.0,0.1522976360225356,1.0,1.377326582077513e-14,0.0,0.34199999999999997,0.34199999999999997
2025-01-01 03:00:00,0.0,5.9,evento,madrugada,1,3,1,2,3,0.4338837391175582,-0.900968867902419,0.7071067811865476,0.7071067811865476,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.3919999999999999,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.342,0.2884601937736082,0.5885030980883241,0.930503967697491,0.0,4.2792600512891546e-07,1.0,0.0,0.0,0.34199999999999997,0.34199999999999997
2025-01-01 04:00:00,0.0,5.66,evento,madrugada,1,4,1,2,3,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.356,-0.36,0.0,0.0,1,0,1,3.3,3.3,0,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.342,0.25037310946194014,0.20336998033175027,0.5453687082102512,6.301998545886366e-07,0.0,0.9999998937696574,0.0,0.0,0.34199999999999997,0.34199935174098717
2025-01-01 05:00:00,4.43,5.59,evento,madrugada,1,5,1,2,3,0.4338837391175582,-0.900968867902419,0.9659258262890684,0.2588190451025207,4,0,0,1,5,1,0.148,0.0,0.0,0.08,0.157,0.0,0.0,0.0,0.385,0.0,kWh,0.0,kW,0.3154736842105262,-0.4052631578947369,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.213,0.385,0,1,10,0.5833333333333333,bateria,0.385,0.14821651310077405,0.022064816253803594,0.9904011621001354,0.0,1.2635977240479066e-06,1.0,1.0,0.5833333333333333,0.9683333333333333,0.9683333333333333
2025-01-01 06:00:00,89.6,7.3,evento,manana,1,6,1,2,3,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.527729664,kWh,0.527729664,kW,0.3331180022905262,0.1764431807999999,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,1,11,0.6416666666666666,fv,0.342,0.1,0.021765582315084863,0.4777009510119077,6.664536730346645e-07,0.0,0.9999998761030948,0.999999570296506,0.6416663909402579,0.9836666666666666,0.9836657015656575
2025-01-01 07:00:00,253.95,9.75,evento,manana,1,7,1,2,3,0.4338837391175582,-0.900968867902419,0.9659258262890684,-0.2588190451025208,0,4,0,1,5,1,0.0,0.148,0.0,0.08,0.157,0.0,0.0,0.0,0.385,1.495724868,kWh,1.495724868,kW,0.4386368647505262,1.0551886246,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.228,0.385,1,1,18,1.05,fv,0.385,0.10235042622714055,0.39380326565290613,0.33307839809391265,0.0,2.6034861685780944e-11,1.0,1.0,1.05,1.435,1.435
2025-01-01 08:00:00,437.33,11.58,evento,manana,1,8,1,2,3,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,3,1,1,5,1,0.0,0.111,0.037,0.08,0.157,0.0,0.0,0.0,0.385,2.5758037272000003,kWh,2.5758037272000003,kW,0.6467632188345263,2.08126354084,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.228,0.385,1,0,0,0.0,none,0.385,0.14664872432398504,0.7474856537000983,0.2537719705443159,0.0,1.6970900435354934,1.0,5.828617360470492e-16,0.0,0.385,0.385
2025-01-01 09:00:00,548.0,13.29,evento,manana,1,9,1,2,3,0.4338837391175582,-0.900968867902419,0.7071067811865476,-0.7071067811865475,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,3.22763232,kWh,3.22763232,kW,0.9208982892345264,2.741350704,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.342,0.26212834826550824,1.4279557655836508,0.191673650994774,5.208493354436656e-09,1.6493502106165698,1.0,0.0,0.0,0.34199999999999997,0.3419999947915066
2025-01-01 10:00:00,640.38,14.56,evento,manana,1,10,1,2,3,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,3.7717357392,kWh,3.7717357392,kW,1.0,0.7910171076547368,2.597086152195014,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.342,0.4319843309643499,2.1251836739957994,0.30434643014221374,0.0,1.6088984936108188,1.0,4.467329467226399e-15,0.0,0.34199999999999997,0.34199999999999997
2025-01-01 11:00:00,675.83,15.03,evento,manana,1,11,1,2,3,0.4338837391175582,-0.900968867902419,0.258819045102521,-0.9659258262890682,1,4,0,0,5,1,0.037,0.148,0.0,0.0,0.157,0.0,0.0,0.0,0.342,3.9805305672000006,kWh,3.9805305672000006,kW,1.0,0.0,3.638530567200001,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.342,0.6206498579398989,18.935474359127667,15.296943102845004,3.3365433382002495e-07,0.0,0.9999999383329887,0.0,0.0,0.34199999999999997,0.3419996549372691
2025-01-01 12:00:00,719.3,15.01,evento,tarde,1,12,1,2,3,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0,4,1,0,5,1,0.0,0.148,0.037,0.0,0.157,0.0,0.0,0.0,0.342,4.236561911999999,kWh,4.236561911999999,kW,1.0,0.0,3.894561911999999,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.342,0.813920420965224,2.6220394595666945,0.5303202635183537,1.3334310878723064e-08,1.8028427292858524,1.0,0.0,0.0,0.34199999999999997,0.3419999866656891
2025-01-01 13:00:00,643.42,14.76,evento,tarde,1,13,1,2,3,0.4338837391175582,-0.900968867902419,-0.2588190451025203,-0.9659258262890684,0,2,2,0,4,1,0.0,0.074,0.074,0.0,0.157,0.09,0.0,0.0,0.395,3.7896408528,kWh,3.7896408528,kW,1.0,0.0,3.3946408528,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.238,0.395,1,0,0,0.0,none,0.395,0.866484606635038,12.341546585737985,10.638886029765299,0.0,1.6919802947547227,1.0,0.0,0.0,0.395,0.395
2025-01-01 14:00:00,440.23,14.31,evento,tarde,1,14,1,2,3,0.4338837391175582,-0.900968867902419,-0.5000000000000001,-0.8660254037844386,0,3,1,0,4,1,0.0,0.111,0.037,0.0,0.157,0.0,0.045,0.6,0.95,2.5928842632,kWh,2.5928842632,kW,1.0,0.0,1.6428842632000002,0.0,1,0,1,3.3,3.3,0,0.157,0.6,0.1929999999999999,0.95,1,0,0,0.0,none,0.95,0.8884809174975219,8.373895514566446,7.348475748702619,0.0,0.617464495198812,1.0,0.0,0.0,0.95,0.95
2025-01-01 15:00:00,300.42,13.43,evento,tarde,1,15,1,2,3,0.4338837391175582,-0.900968867902419,-0.7071067811865475,-0.7071067811865477,0,4,0,0,4,1,0.0,0.148,0.0,0.0,0.157,0.0,0.0,0.6,0.905,1.7694257328,kWh,1.7694257328,kW,1.0,0.0,0.8644257328,0.0,1,1,1,3.3,3.3,1,0.157,0.6,0.148,0.905,1,0,0,0.0,none,0.905,0.9467169109675477,1.9856048959717754,1.238766480649282,0.0,0.11758730509073845,1.0,8.363666729036067e-15,0.0,0.905,0.905
2025-01-01 16:00:00,176.05,12.09,evento,tarde,1,16,1,2,3,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,1.0369063320000005,kWh,1.0369063320000005,kW,1.0,0.0,0.6949063320000002,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.342,0.9970687880068161,0.8199537266026097,0.2616654063858073,8.528961558974824e-08,0.13661809711280326,0.9999999997924466,6.255789484137914e-15,0.0,0.34199999999999997,0.34199991467198704
2025-01-01 17:00:00,68.97,10.55,evento,tarde,1,17,1,2,3,0.4338837391175582,-0.900968867902419,-0.9659258262890684,-0.2588190451025206,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.4062222648,kWh,0.4062222648,kW,1.0,0.0,0.0642222647999999,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,0.342,0.9994520893544999,0.42645885386208326,0.36223775280753423,0.0,6.200987376968119e-07,1.0,0.0,0.0,0.34199999999999997,0.34199999999999997
2025-01-01 18:00:00,3.53,9.27,evento,noche,1,18,1,2,3,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210287e-16,1,4,0,0,5,1,0.037,0.148,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.964,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,0,0,0,0.0,none,0.342,0.9023799655389423,5.950633389437675,6.292631810215299,7.767890861804035e-07,0.0,0.9999998559758142,0.0,0.0,0.34199999999999997,0.34199919656643946
2025-01-01 19:00:00,0.0,9.05,evento,noche,1,19,1,2,3,0.4338837391175582,-0.900968867902419,-0.9659258262890684,0.2588190451025203,1,2,1,1,5,1,0.037,0.074,0.937,0.08,0.157,0.09,0.045,0.0,1.42,0.0,kWh,0.0,kW,0.8145263157894738,-1.4947368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,1.263,1.42,0,1,10,0.5833333333333333,bateria,1.42,0.6629849549348614,2.778697239584074,4.782026859463395,1.0303296927702331e-06,0.0,0.9999989670095976,0.9999993976969986,0.5833329819899158,2.003333333333333,2.0033306469933447
2025-01-01 20:00:00,0.0,9.13,evento,noche,1,20,1,2,3,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1,1,2,1,5,1,0.037,0.037,0.074,0.08,0.157,0.09,0.0,0.0,0.475,0.0,kWh,0.0,kW,0.7645263157894737,-0.5,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.303,0.475,0,1,10,0.5833333333333333,bateria,0.475,0.5400787337755968,1.1207944806470276,2.179126119796957,6.969690768875515e-07,0.0,0.9999997883322659,0.999999592498862,0.5833330956243361,1.0583333333333331,1.0583323345199358
2025-01-01 21:00:00,0.0,9.07,evento,noche,1,21,1,2,3,0.4338837391175582,-0.900968867902419,-0.7071067811865477,0.7071067811865474,1,4,0,0,5,1,0.037,0.148,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.7285263157894737,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,1,10,0.5833333333333333,bateria,0.342,0.4421687619997508,0.04935453114773409,0.9746871962313659,2.8218887269792603e-07,0.0,0.9999999519538122,0.9999998351555597,0.5833332371740764,0.9253333333333332,0.9253329468173517
2025-01-01 22:00:00,0.0,8.72,evento,noche,1,22,1,2,3,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,2,3,0,0,5,1,0.074,0.111,0.0,0.0,0.157,0.0,0.09,0.0,0.432,0.0,kWh,0.0,kW,0.6830526315789474,-0.4547368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.26,0.432,0,0,0,0.0,none,0.432,0.3961940148356992,0.04885600596018599,0.4808526434375574,1.6273438176625505e-06,0.0,0.9999995759011452,0.0,0.0,0.432,0.4319982623904801
2025-01-01 23:00:00,0.0,8.47,evento,noche,1,23,1,2,3,0.4338837391175582,-0.900968867902419,-0.2588190451025207,0.9659258262890684,2,3,0,0,5,1,0.074,0.111,0.0,0.0,0.157,0.09,0.09,0.0,0.522,0.0,kWh,0.0,kW,0.6281052631578947,-0.5494736842105263,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.35,0.522,0,0,0,0.0,none,0.522,0.3406008659197758,0.06293046754856114,0.5849296616638493,3.7971536307204166e-07,0.0,0.9999998667953228,0.0,0.0,0.522,0.521999573663
2025-01-02 00:00:00,0.0,8.26,laboral,madrugada,0,0,1,3,4,-0.433883739117558,-0.9009688679024191,0.0,1.0,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5921052631578947,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.3421320617198944,0.30336054634395226,0.12085373524995735,0.46285353203341,1.0017180313202817e-07,0.0,0.9999999829504737,0.0,0.0,0.34199999999999997,0.3419998969297774
2025-01-02 01:00:00,0.0,8.15,laboral,madrugada,0,1,1,3,4,-0.433883739117558,-0.9009688679024191,0.2588190451025207,0.9659258262890684,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5561052631578947,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.3308592438697815,0.2665698724593631,0.07704063023033686,0.4190405706864759,2.936613834055589e-08,0.0,0.9999999949964452,0.0,0.0,0.34199999999999997,0.34199996978325736
2025-01-02 02:00:00,0.0,8.06,laboral,madrugada,0,2,1,3,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5201052631578946,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.31925150752067566,0.22998571520845051,0.056903100537372645,0.3989045421186479,0.0,7.093170079212569e-07,1.0,0.0,0.0,0.34199999999999997,0.34199999999999997
2025-01-02 03:00:00,0.0,7.97,laboral,madrugada,0,3,1,3,4,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4841052631578946,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.30621978640556335,0.19297909440890043,0.0980619201109542,0.440063780495862,0.0,9.154081606779488e-07,1.0,0.0,0.0,0.34199999999999997,0.34199999999999997
2025-01-02 04:00:00,0.0,7.79,laboral,madrugada,0,4,1,3,4,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4481052631578945,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.2927223742008209,0.15614149460510524,0.08163091217978657,0.4236290963783119,8.954313857411149e-07,0.0,0.9999998475860479,3.66150585756206e-15,0.0,0.34199999999999997,0.34199907865824236
2025-01-02 05:00:00,2.62,7.37,laboral,madrugada,0,5,1,3,4,-0.433883739117558,-0.9009688679024191,0.9659258262890684,0.2588190451025207,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4121052631578945,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,0.28389179706573486,0.11917828440146376,0.09383383394054079,0.4358355320659319,0.0,8.350270589128355e-07,1.0,0.0,0.0,0.34199999999999997,0.34199999999999997
2025-01-02 06:00:00,45.55,7.18,laboral,manana,0,6,1,3,4,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,1,1,1,0.0,0.0,0.0,0.08,0.157,0.0,0.0,0.0,0.237,0.2682822119999999,kWh,0.2682822119999999,kW,0.4150770732978945,0.0297181013999999,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.0799999999999999,0.237,0,0,0,0.0,none,0.2714828550815582,0.12099707929047827,0.14371231790135403,0.11242181546033425,4.134465860955347e-06,0.0,0.9999996690933651,0.0,0.0,0.2369999999999999,0.23699583906160815
2025-01-02 07:00:00,113.2,7.11,laboral,manana,0,7,1,3,4,-0.433883739117558,-0.9009688679024191,0.9659258262890684,-0.2588190451025208,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,0.6667298880000002,kWh,0.6667298880000002,kW,0.4635014126578946,0.4842433936000001,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,1,12,0.7000000000000001,fv,0.251993328332901,0.10000023651810493,0.0942975886977093,0.28457358013722955,0.0,2.3555876955015527e-06,0.499994553977921,1.0,0.7000000000000001,0.8570000000000001,0.8570000000000001
2025-01-02 08:00:00,182.3,7.98,laboral,manana,0,8,1,3,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,1.0737178320000005,kWh,1.0737178320000005,kW,0.5505896066978946,0.8708819404000002,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none,0.23236435651779175,0.13065810305472428,0.502560877982954,0.1623114602817322,4.292750209118428e-09,0.5764684185914644,0.49999432344375444,0.0,0.0,0.157,0.1569999957072498
2025-01-02 09:00:00,359.52,10.21,laboral,manana,0,9,1,3,4,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,2.1175152768000003,kWh,2.1175152768000003,kW,0.7368385579938945,1.86248951296,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none,0.21572881937026978,0.2639204716015166,1.790743168598764,0.3501532084658572,0.0,0.5199253162437883,0.499994372358858,2.2975418973922384e-15,0.0,0.157,0.157
2025-01-02 10:00:00,396.25,12.01,laboral,manana,0,10,1,3,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0,2,0,0,2,1,0.0,0.074,0.0,0.0,0.157,0.0,0.0,0.0,0.231,2.333849100000001,kWh,2.333849100000001,kW,0.9366092224938946,1.9977066450000005,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.074,0.231,1,0,0,0.0,none,0.20657673478126526,0.41273316947804223,1.9369689204340768,0.3343938208647607,0.0,0.5002739922164918,0.9999999999809824,2.4954049196529356e-14,0.0,0.23099999999999998,0.2309999999985927
2025-01-02 11:00:00,395.12,13.08,laboral,manana,0,11,1,3,4,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,2.3271935808000004,kWh,2.3271935808000004,kW,1.0,0.6339077750610542,1.4659222386304696,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none,0.21228832006454468,0.5609748234824761,1.8964664943249807,0.30326529808617425,0.0,0.5399923793801414,0.9999999999859006,1.6299893202594602e-14,0.0,0.194,0.1939999999994783
2025-01-02 12:00:00,337.65,13.58,laboral,tarde,0,12,1,3,4,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,1,0,1,1,0.0,0.0,0.037,0.0,0.157,0.0,0.0,0.0,0.194,1.988704476,kWh,1.988704476,kW,1.0,0.0,1.794704476,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none,0.24184498190879822,0.5189944143518367,5.071293065323054,4.9756558781951306,9.847972872347047e-08,1.699067387585379,0.9999999963287952,0.0,0.0,0.194,0.19399990138443668
2025-01-02 13:00:00,423.7,13.23,laboral,tarde,0,13,1,3,4,-0.433883739117558,-0.9009688679024191,-0.2588190451025203,-0.9659258262890684,0,0,1,0,1,1,0.0,0.0,0.937,0.0,0.157,0.0,0.045,0.0,1.139,2.495525208,kWh,2.495525208,kW,1.0,0.0,1.356525208,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.982,1.139,1,0,0,0.0,none,0.25595822930336,0.6427026837516776,1.859462212298232,0.5029360873006659,3.0970174714706325e-07,0.0,0.9999996958982367,0.0,0.0,1.139,1.1389993916703212
2025-01-02 14:00:00,327.08,12.3,laboral,tarde,0,14,1,3,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000001,-0.8660254037844386,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,1.9264488672,kWh,1.9264488672,kW,1.0,0.0,1.7694488672,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none,0.2621114253997803,0.7758897126044003,5.1710001139637445,3.401550828751414,2.0913957612211677e-07,0.0,0.0,0.0,0.0,0.157,0.15699979086042387
2025-01-02 15:00:00,239.27,11.53,laboral,tarde,0,15,1,3,4,-0.433883739117558,-0.9009688679024191,-0.7071067811865475,-0.7071067811865477,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,1.4092620168000003,kWh,1.4092620168000003,kW,1.0,0.0,1.2522620168000005,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none,0.2628166675567627,0.8880363449662987,1.3263001617224148,0.1315928885164439,2.635637654216307e-07,0.057555007773595575,0.49999433285786116,0.0,0.0,0.157,0.15699973643623458
2025-01-02 16:00:00,149.02,10.45,laboral,tarde,0,16,1,3,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.045,0.0,0.239,0.8777039568000002,kWh,0.8777039568000002,kW,1.0,0.0,0.6387039568000002,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0819999999999999,0.239,1,0,0,0.0,none,0.27551546692848206,0.9474339950478994,0.7633545073736722,0.12464976712953249,3.9107368991345283e-07,0.0,0.9999999679288902,3.225232053986725e-14,0.0,0.2389999999999999,0.238999606296479
2025-01-02 17:00:00,64.45,9.23,laboral,tarde,0,17,1,3,4,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,-0.2588190451025206,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,0.379600188,kWh,0.379600188,kW,1.0,0.0,0.185600188,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none,0.31686925888061523,0.9566459170236927,0.38105497555827844,0.25638885667130973,5.409054701459697e-08,0.06093412361456712,0.9999999953984232,1.0277810337833033e-13,0.0,0.194,0.19399994573919463
2025-01-02 18:00:00,5.43,8.18,laboral,noche,0,18,1,3,4,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210287e-16,2,3,0,0,5,1,0.074,0.111,0.0,0.0,0.157,0.09,0.045,0.0,0.477,0.0,kWh,0.0,kW,0.9497894736842106,-0.5021052631578947,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.3199999999999999,0.477,0,0,0,0.0,none,0.5540870428085327,0.8903640235598556,1.5659436982410844,2.0429421755690327,7.246690861652931e-07,0.0,0.9999997675943183,0.0,0.0,0.47699999999999987,0.4769992009610956
2025-01-02 19:00:00,0.0,7.62,laboral,noche,0,19,1,3,4,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,2,1,1,0,4,1,0.074,0.037,0.937,0.0,0.157,0.09,0.0,0.0,1.295,0.0,kWh,0.0,kW,0.8134736842105263,-1.363157894736842,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,1.138,1.295,0,1,10,0.5833333333333333,bateria,0.6396640539169312,0.6922943725315264,0.03414851942974445,1.912480723554471,3.243974400990774e-07,0.0,0.9999996748616112,0.9999998103330924,0.5833332226943038,1.8783333333333332,1.8783325282893772
2025-01-02 20:00:00,0.0,7.2,laboral,noche,0,20,1,3,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,2,2,1,0,5,1,0.074,0.074,0.037,0.0,0.157,0.09,0.045,0.0,0.477,0.0,kWh,0.0,kW,0.7632631578947369,-0.5021052631578947,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.305,0.477,0,0,0,0.0,none,0.5983283519744873,0.6420131883170599,0.006886139967947703,0.48388599135850513,7.245459913016288e-08,0.0,0.9999999755786643,0.0,0.0,0.477,0.4769999200968934
