timestamp,ghi_wm2,temp_c,tipo_dia,bloque_horario,evento_social,hora,mes,dia_semana_0_6,dia_semana_iso,dow_sin,dow_cos,hora_sin,hora_cos,occ_dormitorios,occ_sala,occ_cocina,occ_servicios,occ_total,ocupacion_binaria,demanda_dormitorios_kwh,demanda_sala_kwh,demanda_cocina_kwh,demanda_servicios_kwh,load_base_kwh,load_tv_kwh,load_laptops_kwh,load_lavadora_kwh,demanda_casa_hora,energia_fv_kwh,unidad_energia_fv,potencia_fv_kw,unidad_potencia_fv,SOC_bateria_base,energia_bateria_base_kwh,energia_curtail_base_kwh,demanda_no_servida_base_kwh,ev_disponible,ev_presente,ev_ready,p_ev_max_kw,e_ev_max_kwh_h,ev_cargable,demanda_critica_hora,demanda_flexible_hora,demanda_controlable_hora,demanda_efectiva_u1,hay_excedente_fv,ducha_evento,ducha_minutos,ducha_potencial_kwh,ducha_modo,u_shed,u_ducha,demanda_controlable_serv,demanda_flexible_serv,demanda_ducha_serv,demanda_total_potencial_kwh,SOC_sim,energia_bateria_kwh,bat_charge_kwh,bat_discharge_kwh,energia_curtail_kwh,ENS_total_kwh,demanda_servida_kwh
2025-01-01 00:00:00,0.0,6.68,evento,madrugada,1,0,1,2,3,0.4338837391175582,-0.900968867902419,0.0,1.0,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5,0.0,0.0,0.0,1,0,1,3.3,3.3,0,0.172,0.0,0.17,0.342,0,0,0,0.0,none,1.0,0.0,0.17,0.0,0.0,0.34199999999999997,0.46399999999999997,-0.36,0.0,0.34199999999999997,0.0,0.0,0.34199999999999997
2025-01-01 01:00:00,0.0,6.5,evento,madrugada,1,1,1,2,3,0.4338837391175582,-0.900968867902419,0.2588190451025207,0.9659258262890684,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4639999999999999,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,1.0,0.0,0.17,0.0,0.0,0.34199999999999997,0.42799999999999994,-0.36,0.0,0.34199999999999997,0.0,0.0,0.34199999999999997
2025-01-01 02:00:00,0.0,6.19,evento,madrugada,1,2,1,2,3,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4279999999999999,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,1.0,0.0,0.17,0.0,0.0,0.34199999999999997,0.39199999999999996,-0.36,0.0,0.34199999999999997,0.0,0.0,0.34199999999999997
2025-01-01 03:00:00,0.0,5.9,evento,madrugada,1,3,1,2,3,0.4338837391175582,-0.900968867902419,0.7071067811865476,0.7071067811865476,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.3919999999999999,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,1.0,0.0,0.17,0.0,0.0,0.34199999999999997,0.356,-0.36,0.0,0.34199999999999997,0.0,0.0,0.34199999999999997
2025-01-01 04:00:00,0.0,5.66,evento,madrugada,1,4,1,2,3,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.356,-0.36,0.0,0.0,1,0,1,3.3,3.3,0,0.172,0.0,0.17,0.342,0,0,0,0.0,none,1.0,0.0,0.17,0.0,0.0,0.34199999999999997,0.31999999999999995,-0.36,0.0,0.34199999999999997,0.0,0.0,0.34199999999999997
2025-01-01 05:00:00,4.43,5.59,evento,madrugada,1,5,1,2,3,0.4338837391175582,-0.900968867902419,0.9659258262890684,0.2588190451025207,4,0,0,1,5,1,0.148,0.0,0.0,0.08,0.157,0.0,0.0,0.0,0.385,0.0,kWh,0.0,kW,0.3154736842105262,-0.4052631578947369,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.213,0.385,0,1,10,0.5833333333333333,bateria,1.0,1.0,0.213,0.0,0.5833333333333333,0.9683333333333333,0.21807017543859644,-1.0192982456140351,0.0,0.9683333333333333,0.0,0.0,0.9683333333333333
2025-01-01 06:00:00,89.6,7.3,evento,manana,1,6,1,2,3,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.527729664,kWh,0.527729664,kW,0.3331180022905262,0.1764431807999999,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,1,11,0.6416666666666666,fv,1.0,1.0,0.185,0.0,0.6416666666666666,0.9836666666666666,0.17007680673684206,-0.4799336870175438,0.0,0.4559370026666666,0.0,0.0,0.9836666666666666
2025-01-01 07:00:00,253.95,9.75,evento,manana,1,7,1,2,3,0.4338837391175582,-0.900968867902419,0.9659258262890684,-0.2588190451025208,0,4,0,1,5,1,0.0,0.148,0.0,0.08,0.157,0.0,0.0,0.0,0.385,1.495724868,kWh,1.495724868,kW,0.4386368647505262,1.0551886246,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.228,0.385,1,1,18,1.05,fv,1.0,1.0,0.228,0.0,1.05,1.435,0.17584566919684205,0.05768862459999988,0.060724867999999876,0.0,0.0,0.0,1.435
2025-01-01 08:00:00,437.33,11.58,evento,manana,1,8,1,2,3,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,3,1,1,5,1,0.0,0.111,0.037,0.08,0.157,0.0,0.0,0.0,0.385,2.5758037272000003,kWh,2.5758037272000003,kW,0.6467632188345263,2.08126354084,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.228,0.385,1,0,0,0.0,none,1.0,0.0,0.228,0.0,0.0,0.385,0.38397202328084207,2.08126354084,2.1908037272000005,0.0,0.0,0.0,0.385
2025-01-01 09:00:00,548.0,13.29,evento,manana,1,9,1,2,3,0.4338837391175582,-0.900968867902419,0.7071067811865476,-0.7071067811865475,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,3.22763232,kWh,3.22763232,kW,0.9208982892345264,2.741350704,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,1.0,0.0,0.185,0.0,0.0,0.34199999999999997,0.6581070936808421,2.741350704,2.88563232,0.0,0.0,0.0,0.34199999999999997
2025-01-01 10:00:00,640.38,14.56,evento,manana,1,10,1,2,3,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,3.7717357392,kWh,3.7717357392,kW,1.0,0.7910171076547368,2.597086152195014,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,1.0,0.0,0.185,0.0,0.0,0.34199999999999997,0.983931988904842,3.2582489522399998,3.4297357392,0.0,0.0,0.0,0.34199999999999997
2025-01-01 11:00:00,675.83,15.03,evento,manana,1,11,1,2,3,0.4338837391175582,-0.900968867902419,0.258819045102521,-0.9659258262890682,1,4,0,0,5,1,0.037,0.148,0.0,0.0,0.157,0.0,0.0,0.0,0.342,3.9805305672000006,kWh,3.9805305672000006,kW,1.0,0.0,3.638530567200001,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,1.0,0.0,0.185,0.0,0.0,0.34199999999999997,1.0,0.16068011095157964,0.16913695889639963,0.0,3.469393608303601,0.0,0.34199999999999997
2025-01-01 12:00:00,719.3,15.01,evento,tarde,1,12,1,2,3,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0,4,1,0,5,1,0.0,0.148,0.037,0.0,0.157,0.0,0.0,0.0,0.342,4.236561911999999,kWh,4.236561911999999,kW,1.0,0.0,3.894561911999999,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,1.0,0.0,0.185,0.0,0.0,0.34199999999999997,1.0,0.0,0.0,0.0,3.894561911999999,0.0,0.34199999999999997
2025-01-01 13:00:00,643.42,14.76,evento,tarde,1,13,1,2,3,0.4338837391175582,-0.900968867902419,-0.2588190451025203,-0.9659258262890684,0,2,2,0,4,1,0.0,0.074,0.074,0.0,0.157,0.09,0.0,0.0,0.395,3.7896408528,kWh,3.7896408528,kW,1.0,0.0,3.3946408528,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.238,0.395,1,0,0,0.0,none,1.0,0.0,0.238,0.0,0.0,0.395,1.0,0.0,0.0,0.0,3.3946408528,0.0,0.395
2025-01-01 14:00:00,440.23,14.31,evento,tarde,1,14,1,2,3,0.4338837391175582,-0.900968867902419,-0.5000000000000001,-0.8660254037844386,0,3,1,0,4,1,0.0,0.111,0.037,0.0,0.157,0.0,0.045,0.6,0.95,2.5928842632,kWh,2.5928842632,kW,1.0,0.0,1.6428842632000002,0.0,1,0,1,3.3,3.3,0,0.157,0.6,0.1929999999999999,0.95,1,0,0,0.0,none,1.0,0.0,0.1929999999999999,0.6,0.0,0.9499999999999998,1.0,0.0,0.0,0.0,1.6428842632000005,0.0,0.9499999999999998
2025-01-01 15:00:00,300.42,13.43,evento,tarde,1,15,1,2,3,0.4338837391175582,-0.900968867902419,-0.7071067811865475,-0.7071067811865477,0,4,0,0,4,1,0.0,0.148,0.0,0.0,0.157,0.0,0.0,0.6,0.905,1.7694257328,kWh,1.7694257328,kW,1.0,0.0,0.8644257328,0.0,1,1,1,3.3,3.3,1,0.157,0.6,0.148,0.905,1,0,0,0.0,none,1.0,0.0,0.148,0.6,0.0,0.905,1.0,0.0,0.0,0.0,0.8644257328,0.0,0.905
2025-01-01 16:00:00,176.05,12.09,evento,tarde,1,16,1,2,3,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,1.0369063320000005,kWh,1.0369063320000005,kW,1.0,0.0,0.6949063320000002,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,1.0,0.0,0.185,0.0,0.0,0.34199999999999997,1.0,0.0,0.0,0.0,0.6949063320000005,0.0,0.34199999999999997
2025-01-01 17:00:00,68.97,10.55,evento,tarde,1,17,1,2,3,0.4338837391175582,-0.900968867902419,-0.9659258262890684,-0.2588190451025206,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.4062222648,kWh,0.4062222648,kW,1.0,0.0,0.0642222647999999,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,1,0,0,0.0,none,1.0,0.0,0.185,0.0,0.0,0.34199999999999997,1.0,0.0,0.0,0.0,0.06422226480000004,0.0,0.34199999999999997
2025-01-01 18:00:00,3.53,9.27,evento,noche,1,18,1,2,3,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210287e-16,1,4,0,0,5,1,0.037,0.148,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.964,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,0,0,0,0.0,none,1.0,0.0,0.185,0.0,0.0,0.34199999999999997,0.9640000000000001,-0.36,0.0,0.34199999999999997,0.0,0.0,0.34199999999999997
2025-01-01 19:00:00,0.0,9.05,evento,noche,1,19,1,2,3,0.4338837391175582,-0.900968867902419,-0.9659258262890684,0.2588190451025203,1,2,1,1,5,1,0.037,0.074,0.937,0.08,0.157,0.09,0.045,0.0,1.42,0.0,kWh,0.0,kW,0.8145263157894738,-1.4947368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,1.263,1.42,0,1,10,0.5833333333333333,bateria,1.0,1.0,1.263,0.0,0.5833333333333333,2.003333333333333,0.753122807017544,-2.1087719298245613,0.0,2.003333333333333,0.0,0.0,2.003333333333333
2025-01-01 20:00:00,0.0,9.13,evento,noche,1,20,1,2,3,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1,1,2,1,5,1,0.037,0.037,0.074,0.08,0.157,0.09,0.0,0.0,0.475,0.0,kWh,0.0,kW,0.7645263157894737,-0.5,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.303,0.475,0,1,10,0.5833333333333333,bateria,1.0,1.0,0.303,0.0,0.5833333333333333,1.0583333333333331,0.6417192982456141,-1.1140350877192982,0.0,1.0583333333333331,0.0,0.0,1.0583333333333331
2025-01-01 21:00:00,0.0,9.07,evento,noche,1,21,1,2,3,0.4338837391175582,-0.900968867902419,-0.7071067811865477,0.7071067811865474,1,4,0,0,5,1,0.037,0.148,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.7285263157894737,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,1,10,0.5833333333333333,bateria,1.0,1.0,0.17,0.0,0.5833333333333333,0.9253333333333332,0.5443157894736843,-0.9740350877192981,0.0,0.9253333333333332,0.0,0.0,0.9253333333333332
2025-01-01 22:00:00,0.0,8.72,evento,noche,1,22,1,2,3,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,2,3,0,0,5,1,0.074,0.111,0.0,0.0,0.157,0.0,0.09,0.0,0.432,0.0,kWh,0.0,kW,0.6830526315789474,-0.4547368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.26,0.432,0,0,0,0.0,none,1.0,0.0,0.26,0.0,0.0,0.432,0.498842105263158,-0.45473684210526316,0.0,0.432,0.0,0.0,0.432
2025-01-01 23:00:00,0.0,8.47,evento,noche,1,23,1,2,3,0.4338837391175582,-0.900968867902419,-0.2588190451025207,0.9659258262890684,2,3,0,0,5,1,0.074,0.111,0.0,0.0,0.157,0.09,0.09,0.0,0.522,0.0,kWh,0.0,kW,0.6281052631578947,-0.5494736842105263,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.35,0.522,0,0,0,0.0,none,1.0,0.0,0.35,0.0,0.0,0.522,0.44389473684210534,-0.5494736842105263,0.0,0.522,0.0,0.0,0.522
2025-01-02 00:00:00,0.0,8.26,laboral,madrugada,0,0,1,3,4,-0.433883739117558,-0.9009688679024191,0.0,1.0,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5921052631578947,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,1.0,0.0,0.17,0.0,0.0,0.34199999999999997,0.4078947368421053,-0.36,0.0,0.34199999999999997,0.0,0.0,0.34199999999999997
2025-01-02 01:00:00,0.0,8.15,laboral,madrugada,0,1,1,3,4,-0.433883739117558,-0.9009688679024191,0.2588190451025207,0.9659258262890684,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5561052631578947,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,1.0,0.0,0.17,0.0,0.0,0.34199999999999997,0.37189473684210533,-0.36,0.0,0.34199999999999997,0.0,0.0,0.34199999999999997
2025-01-02 02:00:00,0.0,8.06,laboral,madrugada,0,2,1,3,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5201052631578946,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,1.0,0.0,0.17,0.0,0.0,0.34199999999999997,0.33589473684210536,-0.36,0.0,0.34199999999999997,0.0,0.0,0.34199999999999997
2025-01-02 03:00:00,0.0,7.97,laboral,madrugada,0,3,1,3,4,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4841052631578946,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,1.0,0.0,0.17,0.0,0.0,0.34199999999999997,0.2998947368421053,-0.36,0.0,0.34199999999999997,0.0,0.0,0.34199999999999997
2025-01-02 04:00:00,0.0,7.79,laboral,madrugada,0,4,1,3,4,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4481052631578945,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,1.0,0.0,0.17,0.0,0.0,0.34199999999999997,0.26389473684210535,-0.36,0.0,0.34199999999999997,0.0,0.0,0.34199999999999997
2025-01-02 05:00:00,2.62,7.37,laboral,madrugada,0,5,1,3,4,-0.433883739117558,-0.9009688679024191,0.9659258262890684,0.2588190451025207,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4121052631578945,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,1.0,0.0,0.17,0.0,0.0,0.34199999999999997,0.22789473684210537,-0.36,0.0,0.34199999999999997,0.0,0.0,0.34199999999999997
2025-01-02 06:00:00,45.55,7.18,laboral,manana,0,6,1,3,4,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,1,1,1,0.0,0.0,0.0,0.08,0.157,0.0,0.0,0.0,0.237,0.2682822119999999,kWh,0.2682822119999999,kW,0.4150770732978945,0.0297181013999999,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.0799999999999999,0.237,0,0,0,0.0,none,1.0,0.0,0.0799999999999999,0.0,0.0,0.2369999999999999,0.23086654698210535,0.029718101400000002,0.031282212000000004,0.0,0.0,0.0,0.2369999999999999
2025-01-02 07:00:00,113.2,7.11,laboral,manana,0,7,1,3,4,-0.433883739117558,-0.9009688679024191,0.9659258262890684,-0.2588190451025208,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,0.6667298880000002,kWh,0.6667298880000002,kW,0.4635014126578946,0.4842433936000001,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,1,12,0.7000000000000001,fv,1.0,1.0,0.0,0.0,0.7000000000000001,0.8570000000000001,0.21083811414000012,-0.2002843284210525,0.0,0.19027011199999988,0.0,0.0,0.8570000000000001
2025-01-02 08:00:00,182.3,7.98,laboral,manana,0,8,1,3,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,1.0737178320000005,kWh,1.0737178320000005,kW,0.5505896066978946,0.8708819404000002,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none,1.0,0.0,0.0,0.0,0.0,0.157,0.29792630818000015,0.8708819404000004,0.9167178320000005,0.0,0.0,0.0,0.157
2025-01-02 09:00:00,359.52,10.21,laboral,manana,0,9,1,3,4,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,2.1175152768000003,kWh,2.1175152768000003,kW,0.7368385579938945,1.86248951296,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none,1.0,0.0,0.0,0.0,0.0,0.157,0.48417525947600015,1.86248951296,1.9605152768000003,0.0,0.0,0.0,0.157
2025-01-02 10:00:00,396.25,12.01,laboral,manana,0,10,1,3,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0,2,0,0,2,1,0.0,0.074,0.0,0.0,0.157,0.0,0.0,0.0,0.231,2.333849100000001,kWh,2.333849100000001,kW,0.9366092224938946,1.9977066450000005,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.074,0.231,1,0,0,0.0,none,1.0,0.0,0.074,0.0,0.0,0.23099999999999998,0.6839459239760003,1.997706645000001,2.102849100000001,0.0,0.0,0.0,0.23099999999999998
2025-01-02 11:00:00,395.12,13.08,laboral,manana,0,11,1,3,4,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,2.3271935808000004,kWh,2.3271935808000004,kW,1.0,0.6339077750610542,1.4659222386304696,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none,1.0,0.0,0.037,0.0,0.0,0.194,0.8865993141520002,2.02653390176,2.1331935808000004,0.0,0.0,0.0,0.194
2025-01-02 12:00:00,337.65,13.58,laboral,tarde,0,12,1,3,4,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,1,0,1,1,0.0,0.0,0.037,0.0,0.157,0.0,0.0,0.0,0.194,1.988704476,kWh,1.988704476,kW,1.0,0.0,1.794704476,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none,1.0,0.0,0.037,0.0,0.0,0.194,1.0,1.1340068584799976,1.193691429978945,0.0,0.6010130460210552,0.0,0.194
2025-01-02 13:00:00,423.7,13.23,laboral,tarde,0,13,1,3,4,-0.433883739117558,-0.9009688679024191,-0.2588190451025203,-0.9659258262890684,0,0,1,0,1,1,0.0,0.0,0.937,0.0,0.157,0.0,0.045,0.0,1.139,2.495525208,kWh,2.495525208,kW,1.0,0.0,1.356525208,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.982,1.139,1,0,0,0.0,none,1.0,0.0,0.982,0.0,0.0,1.139,1.0,0.0,0.0,0.0,1.356525208,0.0,1.139
2025-01-02 14:00:00,327.08,12.3,laboral,tarde,0,14,1,3,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000001,-0.8660254037844386,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,1.9264488672,kWh,1.9264488672,kW,1.0,0.0,1.7694488672,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none,1.0,0.0,0.0,0.0,0.0,0.157,1.0,0.0,0.0,0.0,1.7694488672,0.0,0.157
2025-01-02 15:00:00,239.27,11.53,laboral,tarde,0,15,1,3,4,-0.433883739117558,-0.9009688679024191,-0.7071067811865475,-0.7071067811865477,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,1.4092620168000003,kWh,1.4092620168000003,kW,1.0,0.0,1.2522620168000005,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none,1.0,0.0,0.0,0.0,0.0,0.157,1.0,0.0,0.0,0.0,1.2522620168000003,0.0,0.157
2025-01-02 16:00:00,149.02,10.45,laboral,tarde,0,16,1,3,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.045,0.0,0.239,0.8777039568000002,kWh,0.8777039568000002,kW,1.0,0.0,0.6387039568000002,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0819999999999999,0.239,1,0,0,0.0,none,1.0,0.0,0.0819999999999999,0.0,0.0,0.2389999999999999,1.0,0.0,0.0,0.0,0.6387039568000004,0.0,0.2389999999999999
2025-01-02 17:00:00,64.45,9.23,laboral,tarde,0,17,1,3,4,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,-0.2588190451025206,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,0.379600188,kWh,0.379600188,kW,1.0,0.0,0.185600188,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none,1.0,0.0,0.037,0.0,0.0,0.194,1.0,0.0,0.0,0.0,0.185600188,0.0,0.194
2025-01-02 18:00:00,5.43,8.18,laboral,noche,0,18,1,3,4,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210287e-16,2,3,0,0,5,1,0.074,0.111,0.0,0.0,0.157,0.09,0.045,0.0,0.477,0.0,kWh,0.0,kW,0.9497894736842106,-0.5021052631578947,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.3199999999999999,0.477,0,0,0,0.0,none,1.0,0.0,0.3199999999999999,0.0,0.0,0.47699999999999987,0.9497894736842106,-0.5021052631578946,0.0,0.47699999999999987,0.0,0.0,0.47699999999999987
2025-01-02 19:00:00,0.0,7.62,laboral,noche,0,19,1,3,4,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,2,1,1,0,4,1,0.074,0.037,0.937,0.0,0.157,0.09,0.0,0.0,1.295,0.0,kWh,0.0,kW,0.8134736842105263,-1.363157894736842,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,1.138,1.295,0,1,10,0.5833333333333333,bateria,1.0,1.0,1.138,0.0,0.5833333333333333,1.8783333333333332,0.7520701754385966,-1.9771929824561403,0.0,1.8783333333333332,0.0,0.0,1.8783333333333332
2025-01-02 20:00:00,0.0,7.2,laboral,noche,0,20,1,3,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,2,2,1,0,5,1,0.074,0.074,0.037,0.0,0.157,0.09,0.045,0.0,0.477,0.0,kWh,0.0,kW,0.7632631578947369,-0.5021052631578947,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.305,0.477,0,0,0,0.0,none,1.0,0.0,0.305,0.0,0.0,0.477,0.7018596491228071,-0.5021052631578947,0.0,0.477,0.0,0.0,0.477
2025-01-02 21:00:00,0.0,6.93,laboral,noche,0,21,1,3,4,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,2,2,0,1,5,1,0.074,0.074,0.0,0.08,0.157,0.09,0.0,0.0,0.475,0.0,kWh,0.0,kW,0.7132631578947368,-0.5,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.303,0.475,0,1,10,0.5833333333333333,bateria,1.0,1.0,0.303,0.0,0.5833333333333333,1.0583333333333331,0.5904561403508773,-1.1140350877192982,0.0,1.0583333333333331,0.0,0.0,1.0583333333333331
2025-01-02 22:00:00,0.0,6.69,laboral,noche,0,22,1,3,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,2,3,0,0,5,1,0.074,0.111,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.6772631578947368,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none,1.0,0.0,0.17,0.0,0.0,0.34199999999999997,0.5544561403508773,-0.36,0.0,0.34199999999999997,0.0,0.0,0.34199999999999997
